"","obs","time","elapsed","date","hhmmss","Tree","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","¦¤Pcham","Tair","Tleaf","Tleaf2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_green","f_blue","f_white","Tled","Pc","time","hhmmss","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","A:MN","A:SLP","A:SD","A:OK","¦¤CO2:MN","¦¤CO2:SLP","¦¤CO2:SD","¦¤CO2:OK","Stable","Total","State","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
"11",11,1531927428.8,20,"20180718 11:23:48","11:23:48",NA,1531927418.49677,0.000567310722771167,4.99729370965873,393.939225806452,291.503706296538,28.9142830652423,39.074872941351,0.0820419851657673,3,0.0809353030109323,0.0506828422124725,215.021935029608,24.3897443979844,23.7905064516129,2.95749163059207,79.4686841667195,2.28058304032067,2.86978835025904,0.676908590271406,-25.0184028742084,-80.7709584000077,-5.61175742715543,103.620816328236,0,0,3,44,7,1,0,72281.9483739597,1199.99870967742,963.359373870527,0.802800341451612,0.223200127451613,20.958,1,"1: Needles",1531927418.49677,393.939225806452,412.175225806452,22.9920419354839,21.0560064516129,600.006032258065,99.0902032258065,0.0999011903225806,23.2911064516129,23.8973032258065,23.6837096774194,13999.8387096774,1047.01064516129,27.8603,1199.99870967742,0.330000709677419,0.330001870967742,0.330000451612903,0.00999739032258065,23,17743.1096774194,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,13.812011264048,-1.41316202216736,2.15868502525148,0,-19.2109852380952,66.7164298235937,7.83577190559431,0,0,2,"0/2",1.86096,1.85791,1.8607,1.85351,1.85207,1.85292,1.85661,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.109,297.381,22.9998,23.681,30.0003,23.6985,23.7041,18.4991,5.37157,100,23,365,21,100.902,104.533
"12",12,1531927430.8,22,"20180718 11:23:50","11:23:50",NA,1531927420.49032,0.00056716221871816,4.25093722200607,392.954548387097,305.166943779758,30.2696361187133,38.9773251438898,0.082034261534562,3,0.0809277863362748,0.0506781260192879,215.021778282521,24.390819320216,23.7905790322581,2.95750454544391,79.4680739785911,2.28070859401787,2.86996837828522,0.676795951426038,-25.0118538454709,-80.6147005548403,-5.60093250480275,103.794291377408,0,0,3,44,7,1,0,72284.0732754883,1199.99806451613,963.358886708967,0.802800367096774,0.223200077612903,20.958,1,"1: Needles",1531927420.49032,392.954548387097,408.581548387097,22.993235483871,21.0576903225806,600.000193548387,99.0905709677419,0.0998450838709677,23.2921451612903,23.8984677419355,23.6826903225806,14000.3032258065,1047.00838709677,27.8549290322581,1199.99806451613,0.330001387096774,0.330001387096774,0.330000258064516,0.00999734193548387,23,17743.1,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,13.5698476957684,-2.07470250889072,2.82002508299023,0,-16.7653058809524,86.6761831214069,9.5448598581024,0,0,2,"0/2",1.86096,1.8579,1.86071,1.85352,1.85207,1.8529,1.8566,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,561.812,297.34,23.0004,23.6815,30.0002,23.6995,23.7047,18.2304,5.37157,100,23,355,21,100.902,104.532
"13",13,1531927432.8,24,"20180718 11:23:52","11:23:52",NA,1531927422.49032,0.000567035964982114,3.42441169326922,391.609322580645,320.038466465395,31.744769592386,38.8439172729793,0.0820136626379197,3,0.080907739298647,0.0506655478987781,215.021638674183,24.392149769715,23.7915387096774,2.95767531312202,79.4672164179025,2.28086304458201,2.87019370678268,0.676812268540003,-25.0062860557112,-80.5596581419435,-5.59717224940968,103.858522227119,0,0,3,44,7,1,0,72284.1906909433,1199.99774193548,963.358621160471,0.802800361612904,0.223199994219355,20.958,1,"1: Needles",1531927422.49032,391.609322580645,404.346612903226,22.9947774193548,21.0596387096774,599.991677419355,99.090664516129,0.099817,23.2934451612903,23.9003483870968,23.6827290322581,14000.3838709677,1046.99935483871,27.8495580645161,1199.99774193548,0.330002419354839,0.330000935483871,0.329999677419355,0.00999727354838709,23,17743.1064516129,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,13.2938411752306,-2.81016607445896,3.48151496407184,0,-14.015314452381,103.307462720049,10.9154142118215,0,0,2,"0/2",1.86096,1.85791,1.86074,1.85352,1.85209,1.85291,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.075,297.205,23.0009,23.6825,30.0002,23.7005,23.7051,18.0236,5.64968,100,23,355,21,100.901,104.533
"14",14,1531927434.8,26,"20180718 11:23:54","11:23:54",NA,1531927424.49355,0.000566984309375919,2.53817974124802,389.867419354839,335.693569268877,33.2975730047091,38.6710978300794,0.0819871448210108,3,0.0808819317128862,0.0506493554531669,215.021462272367,24.3934609843093,23.7932838709677,2.95798587408825,79.4665042009135,2.28102167555131,2.87041905075407,0.676964198536946,-25.004008043478,-80.6316567483916,-5.60226091138882,103.783536569109,0,0,3,44,7,1,0,72281.2339709461,1199.99709677419,963.358076611915,0.802800339435484,0.223199937274194,20.958,1,"1: Needles",1531927424.49355,389.867419354839,399.505548387097,22.9964,21.0614387096774,599.991032258065,99.0905612903226,0.0998196193548387,23.2947451612903,23.9023870967742,23.6841806451613,13999.8193548387,1046.98483870968,27.8429741935484,1199.99709677419,0.330003064516129,0.330000677419355,0.329999290322581,0.00999721129032258,23,17743.1032258065,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,12.9931783625555,-3.59091447437399,4.11547688095913,0,-11.0444523095238,114.47156628456,11.7995090004444,0,0,2,"0/2",1.86097,1.85791,1.86077,1.85352,1.85209,1.85291,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,561.968,297.324,23.001,23.683,30.0003,23.7005,23.7061,17.7284,5.64968,100,23,345,21,100.9,104.533
"15",15,1531927436.8,28,"20180718 11:23:56","11:23:56",NA,1531927426.48387,0.000567176315594906,1.59886799109572,387.700580645161,351.997054904393,34.9146518338317,38.456091039389,0.081999846449341,3,0.0808942931794505,0.0506571114018351,215.021290539984,24.3944973438264,23.7948580645161,2.95826603487397,79.4667678224213,2.28117899841988,2.87060750163825,0.677087036454091,-25.0124755177354,-80.7104378322557,-5.60781009183163,103.690567098161,0,0,3,44,7,1,0,72275.4831179162,1199.99612903226,963.357260127847,0.802800306451613,0.223199948180645,20.958,1,"1: Needles",1531927426.48387,387.700580645161,394.053548387097,22.9980322580645,21.0624387096774,599.997161290323,99.0903129032258,0.0998687967741935,23.2958322580645,23.9044322580645,23.6852838709677,13998.6516129032,1046.96935483871,27.8337064516129,1199.99612903226,0.330002806451613,0.330000741935484,0.329999516129032,0.00999713419354838,23,17743.0870967742,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,12.6709406794887,-4.40470678664871,4.72425204795362,0,-7.87189921428571,119.212267562371,12.1656357018002,0,0,2,"0/2",1.86097,1.85791,1.86077,1.8535,1.85209,1.85291,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.14,297.226,23.0008,23.684,30.0003,23.7014,23.7067,17.4,5.64968,100,23,335,21,100.899,104.532
"16",16,1531927438.8,30,"20180718 11:23:58","11:23:58",NA,1531927428.48387,0.000567841820345279,0.608474995149983,385.092612903226,368.871578174112,36.5883237501355,38.1972860702166,0.082083687263722,3,0.0809758873613764,0.0507083061132922,215.021327723861,24.3950144604967,23.7963435483871,2.95853042918905,79.4689271745629,2.28133564474443,2.87072661712572,0.677194784444612,-25.0418242772268,-80.8395657677438,-5.61684371726647,103.523093961624,0,0,3,43,7,1,0,72277.7879836204,1199.99612903226,963.357245514991,0.802800294274193,0.223199990164516,20.958,1,"1: Needles",1531927428.48387,385.092612903226,387.981806451613,22.9996838709677,21.0618516129032,600.006193548387,99.0899258064516,0.0999438258064516,23.2965193548387,23.9066806451613,23.6860064516129,13999.2580645161,1046.95290322581,27.8229548387097,1199.99612903226,0.330002258064516,0.330001,0.329999903225806,0.00999704225806451,23,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,12.329999508172,-5.23863698029123,5.30590459103011,0,-4.52829921428571,116.028576371901,11.9050543223265,0,0,2,"0/2",1.86096,1.85791,1.86078,1.8535,1.85209,1.85291,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.767,297.022,23.0006,23.685,30.0002,23.7024,23.7067,17.1901,5.64968,100,23,335,21,100.899,104.532
"17",17,1531927440.8,32,"20180718 11:24:00","11:24:00",NA,1531927430.49355,0.000568824403005984,-0.402832692655565,382.025774193548,385.657877189533,38.2531946088566,37.8929282926144,0.0822263110046453,3,0.0811146841305844,0.0507953919566137,215.021320423879,24.3951571303525,23.7970177419355,2.95865043255734,79.4709638235126,2.28144833259415,2.87079484484515,0.677202099963184,-25.0851561725639,-80.8849561935519,-5.62002786368093,103.431180194082,0,0,3,43,7,1,0,72289.4485391451,1199.99612903226,963.35722799892,0.80280027967742,0.223199986645161,20.958,1,"1: Needles",1531927430.49355,382.025774193548,381.377741935484,23.0009161290323,21.0597548387097,600.012903225807,99.0894709677419,0.0999839129032258,23.2969129032258,23.9082258064516,23.6858096774194,14001.9193548387,1046.94322580645,27.8150709677419,1199.99612903226,0.330002225806452,0.330000870967742,0.330000096774194,0.00999695483870968,23,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,11.9711168641638,-6.09274318509717,5.8684242853235,0,-1.0295754047619,105.090973825942,10.8917738910931,0,0,2,"0/2",1.86096,1.85791,1.86076,1.85351,1.85208,1.85292,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.66,297.137,23.0004,23.685,30.0001,23.7025,23.7071,16.9108,5.64968,100,23,325,21,100.898,104.532
"18",18,1531927442.8,34,"20180718 11:24:02","11:24:02",NA,1531927432.48387,0.000569861559374266,-1.348139509928,378.499032258065,400.627419240379,39.7377793305883,37.5428897234009,0.0823833914753434,3,0.0812675421849991,0.0508913010029948,215.021494715773,24.3949581391951,23.7970161290323,2.95865014546286,79.472233000478,2.28149365703614,2.87080602985249,0.677156488426712,-25.1308947684051,-80.8742607483922,-5.61928651237048,103.397052686605,0,0,3,43,7,1,0,72294.3083867945,1199.99709677419,963.358025612038,0.802800296935484,0.223199982767742,20.958,1,"1: Needles",1531927432.48387,378.499032258065,374.543483870968,23.0015096774194,21.0568129032258,600.013741935484,99.0888838709677,0.0999819483870968,23.2969774193548,23.9089451612903,23.6850870967742,14003.0870967742,1046.93419354839,27.8113516129032,1199.99709677419,0.330002322580645,0.330000709677419,0.330000225806452,0.00999687032258064,23,17743.0870967742,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,11.5903190676718,-6.9773293175643,6.43043433282535,0,2.43329364285714,91.0236925817031,9.41254710616122,0,0,2,"0/2",1.86096,1.85791,1.86075,1.8535,1.85207,1.85291,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.533,297.176,23.0003,23.686,30.0001,23.7025,23.7081,16.6374,5.64968,100,23,315,21,100.898,104.531
"19",19,1531927444.8,36,"20180718 11:24:04","11:24:04",NA,1531927434.48387,0.000570908626723796,-2.15577974464016,374.567161290323,412.443797939833,40.9095727548183,37.1526559810401,0.0825361564202115,3,0.0814161931447887,0.0509845710308016,215.021673301347,24.394218324037,23.7970435483871,2.95865502607228,79.4746394887914,2.28149740740931,2.87072382093796,0.677157618662974,-25.1770704385194,-80.9553896129122,-5.62491078557861,103.264302464337,0,0,3,43,7,1,0,72291.705943433,1199.99806451613,963.35875325757,0.802800255887097,0.223199999558065,20.958,1,"1: Needles",1531927434.48387,374.567161290323,367.784129032258,23.0016935483871,21.0534225806452,600.013322580645,99.0882709677419,0.0999650032258064,23.2965032258064,23.9094870967742,23.6846,14002.5870967742,1046.92064516129,27.8074967741936,1199.99806451613,0.330001935483871,0.330000741935484,0.330000580645161,0.00999680741935484,23,17743.0935483871,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,11.190996486953,-7.8780358261961,6.98066445668752,0,5.50462459523809,78.4129491996275,8.05409385766621,0,0,2,"0/2",1.86096,1.85791,1.86077,1.8535,1.85209,1.85291,1.8566,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.832,297.044,23.0002,23.687,30.0001,23.7034,23.7087,16.4301,5.64968,100,23,315,21,100.899,104.531
"20",20,1531927446.8,38,"20180718 11:24:06","11:24:06",NA,1531927436.49355,0.000571913667245216,-2.83818082680268,370.301903225806,421.431651846424,41.8008212060186,36.7293808644233,0.0826947595293164,3,0.0815705171459717,0.0510814012738619,215.021495184709,24.3929617350193,23.7963241935484,2.95852698417912,79.4782788391686,2.28146410036743,2.8705504619497,0.677062883811696,-25.221392725514,-81.0007800387203,-5.62801564347879,103.171306776996,0,0,3,43,7,1,0,72286.3414109488,1199.99709677419,963.357910063931,0.802800200645161,0.223200010025806,20.958,1,"1: Needles",1531927436.49355,370.301903225806,361.128096774194,23.0014903225806,21.0497903225806,600.013677419355,99.0877129032258,0.0999513903225806,23.2955032258064,23.9094064516129,23.6832419354839,14001.4419354839,1046.91,27.8021161290323,1199.99709677419,0.330001612903226,0.330000903225806,0.330000741935484,0.00999675741935484,23,17743.0838709677,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,10.7804302075914,-8.7733297566587,7.50120962367162,0,8.08309007142857,68.3030888849471,7.00150473200315,0,0,2,"0/2",1.86096,1.85791,1.86077,1.85351,1.85209,1.85291,1.8566,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.572,297.169,23,23.687,30.0002,23.7044,23.7087,16.132,5.64968,100,23,305,21,100.899,104.531
"21",21,1531927448.8,40,"20180718 11:24:08","11:24:08",NA,1531927438.48387,0.000572796152485364,-3.43049949481622,365.758032258065,428.349918121576,42.4867114608727,36.2784147343629,0.0828462115826144,3,0.0817178755151132,0.0511738616165539,215.021252602328,24.391200925508,23.7948,2.95825570066237,79.4825379142007,2.28137479892078,2.87028428984423,0.676880901741588,-25.2603103246046,-81.0026060903203,-5.62805541566197,103.130280771741,0,0,3,44,7,1,0,72285.0664492505,1199.99580645161,963.35673425771,0.802800084032258,0.22320003063871,20.958,1,"1: Needles",1531927438.48387,365.758032258065,354.50735483871,23.0007612903226,21.0460483870968,600.013709677419,99.0869580645161,0.0999675387096774,23.2939677419355,23.9086322580645,23.6809677419355,14001.2,1046.89774193548,27.796735483871,1199.99580645161,0.330001129032258,0.330001870967742,0.33000035483871,0.00999668967741935,23,17743.0709677419,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,10.3600111996753,-9.65800275944444,7.99363808181771,0,10.3042922142857,60.0005264431659,6.13276958184768,0,0,2,"0/2",1.86096,1.85791,1.86074,1.85351,1.85209,1.8529,1.8566,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.265,297.282,23.0001,23.6875,30.0002,23.7045,23.7087,15.8049,5.64968,100,23,295,21,100.898,104.531
"22",22,1531927450.8,42,"20180718 11:24:10","11:24:10",NA,1531927440.48387,0.000573569041769479,-3.93896019173687,360.976967741935,433.387655761857,42.9860635736501,35.8039244488881,0.0829732165789907,3,0.0818414419641198,0.0512513941692771,215.021307790921,24.3888283103322,23.7932225806451,2.95797496665807,79.4871707550636,2.28120777976631,2.86990687691698,0.676767186891756,-25.294394742034,-81.0996476903282,-5.63469084807967,102.992574510479,0,0,3,43,7,1,0,72282.197951798,1199.99612903226,963.356936032118,0.802800036370967,0.223200041177419,20.958,1,"1: Needles",1531927440.48387,360.976967741935,347.941741935484,22.9992516129032,21.0419064516129,600.016258064516,99.0861741935484,0.100000129032258,23.2917903225806,23.9072903225806,23.6791548387097,14000.5774193548,1046.88387096774,27.7923419354839,1199.99612903226,0.330000967741935,0.330002451612903,0.330000064516129,0.00999660161290323,23,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,9.93078908125845,-10.5235636647157,8.4569021063807,0,12.2244923809524,52.7627135092562,5.39417320528753,0,0,2,"0/2",1.86096,1.85791,1.86073,1.8535,1.85208,1.8529,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.482,297.06,23,23.6885,30.0003,23.7045,23.7095,15.5905,5.64968,100,23,295,21,100.897,104.53
"23",23,1531927452.8,44,"20180718 11:24:12","11:24:12",NA,1531927442.49355,0.000574290564876651,-4.39135952275098,355.99835483871,437.123318718971,43.356396014273,35.3099571490486,0.0830913623122906,3,0.0819563843743153,0.0513235159270423,215.021301993867,24.3858559779933,23.7914048387096,2.95765149123094,79.4927853944739,2.28098450012043,2.86942329269419,0.67666699111051,-25.3262139110603,-81.2569489935436,-5.64548834732358,102.792650741939,0,0,3,43,7,1,0,72279.794559501,1199.99580645161,963.356817096131,0.802800153064517,0.223200062716129,20.958,1,"1: Needles",1531927442.49355,355.99835483871,341.373903225806,22.9971032258064,21.0372967741935,600.017870967742,99.0857225806452,0.100008670967742,23.289,23.9061387096774,23.6766709677419,13999.9709677419,1046.86612903226,27.7883064516129,1199.99580645161,0.330001096774194,0.330002193548387,0.33000035483871,0.00999651677419355,23,17743.0709677419,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,9.49271566891285,-11.3717463492056,8.89612690852128,0,13.8915945238095,47.100626587409,4.83327262043964,0,0,2,"0/2",1.86096,1.8579,1.86075,1.8535,1.85206,1.85291,1.85658,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.302,296.986,22.9999,23.689,30.0002,23.7045,23.7105,15.3073,5.64968,100,23,285,21,100.897,104.53
"24",24,1531927454.8,46,"20180718 11:24:14","11:24:14",NA,1531927444.49032,0.000574987488789819,-4.81750124831377,350.84864516129,440.158360768971,43.6573192572319,34.7990920495393,0.0832088130569263,3,0.0820706462138809,0.0513952110484778,215.021421667842,24.3825973060021,23.7893403225806,2.95728413873356,79.4990281463043,2.28073880777849,2.86888891720939,0.676545330955065,-25.356948255631,-81.4218153677356,-5.65679546518241,102.585862579293,0,0,3,43,7,1,0,72280.3515676022,1199.99612903226,963.357138870174,0.802800205403225,0.223200112390323,20.958,1,"1: Needles",1531927444.49032,350.84864516129,334.726322580645,22.9946838709677,21.0325032258064,600.020612903226,99.0854548387097,0.100027361290323,23.2859161290323,23.9053580645161,23.6733225806452,13999.9709677419,1046.8535483871,27.7838258064516,1199.99612903226,0.33000064516129,0.330002225806452,0.330000903225806,0.00999642612903226,23,17743.0677419355,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,9.04104794715677,-12.2186533209405,9.32670946923629,0,15.4351257142857,43.2488172096746,4.4336712327978,0,0,2,"0/2",1.86096,1.8579,1.86076,1.85349,1.85206,1.85292,1.85657,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,562.565,296.953,22.9999,23.689,30.0002,23.7054,23.7107,14.9911,5.64968,100,23,275,21,100.897,104.53
"25",25,1531927456.8,48,"20180718 11:24:16","11:24:16",NA,1531927446.49032,0.000575575597690684,-5.20944193630366,345.546903225806,442.374681956675,43.8770474677041,34.2731591421449,0.083313772911343,3,0.0821727525701547,0.0514592793819071,215.021577977823,24.379443956169,23.7870403225807,2.95687493207644,79.5043845187109,2.28047835657464,2.86836804080654,0.67639657550179,-25.3828838581592,-81.5360740258,-5.66458156612222,102.438038527741,0,0,3,43,7,1,0,72282.2688793638,1199.99677419355,963.357686128293,0.80280022983871,0.223200147851613,20.958,1,"1: Needles",1531927446.49032,345.546903225806,328.045806451613,22.9921096774194,21.027935483871,600.026290322581,99.0852096774193,0.100049464516129,23.2829096774194,23.9035,23.6705806451613,14000.2709677419,1046.84709677419,27.7814483870968,1199.99677419355,0.330000322580645,0.330002419354839,0.330001161290323,0.00999634,23,17743.0741935484,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,8.57778601993378,-13.0552806160402,9.74355133790619,0,16.8717873809524,39.8034513198821,4.07451179013251,0,0,2,"0/2",1.86096,1.8579,1.86075,1.85349,1.85205,1.85291,1.85657,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,563.354,296.829,22.9998,23.689,30.0002,23.7064,23.7107,14.782,5.64968,100,23,275,21,100.897,104.529
"26",26,1531927458.8,50,"20180718 11:24:18","11:24:18",NA,1531927448.5,0.000575830186602669,-5.56940974751401,340.113903225806,443.876114993783,44.0259482054408,33.7342708507291,0.0833794316119003,3,0.0822366244445885,0.0514993570127441,215.021367983006,24.3767377880435,23.7842806451612,2.95638400682716,79.5077659388128,2.28021147716188,2.8679103861586,0.676172529665273,-25.3941112291777,-81.5170309161199,-5.66310383676429,102.447122000944,0,0,3,43,7,1,0,72282.7849660067,1199.99580645161,963.356901966801,0.802800223790323,0.223200111551613,20.958,1,"1: Needles",1531927448.5,340.113903225806,321.344935483871,22.9894290322581,21.0243870967742,600.028258064516,99.0851741935484,0.100041496774194,23.2802677419355,23.9005032258064,23.6680580645161,14000.2483870968,1046.83903225806,27.7811774193548,1199.99580645161,0.330000741935484,0.330002129032258,0.330001064516129,0.00999624548387097,23,17743.064516129,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,8.10783067499497,-13.8640373578797,10.1358166165351,0,18.1822095238095,35.9226966610388,3.67711195381126,0,0,2,"0/2",1.86096,1.8579,1.86073,1.8535,1.85206,1.85291,1.85659,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,563.536,296.987,22.9998,23.69,30.0003,23.7065,23.7107,14.4967,5.64968,100,23,265,21,100.897,104.529
"27",27,1531927460.8,52,"20180718 11:24:20","11:24:20",NA,1531927450.49032,0.000575775801960975,-5.89913482582226,334.561870967742,444.742778816378,44.111958421227,33.1836289298138,0.0833874094979576,3,0.082244385127699,0.051504226610362,215.021427054118,24.374405300034,23.7821177419355,2.95599929290989,79.5099734519687,2.27995137943739,2.86750363564728,0.676047913472501,-25.391712866479,-81.547030335488,-5.66505866215843,102.417625189993,0,0,3,43,7,1,0,72274.7332811663,1199.99612903226,963.357261966551,0.802800307983871,0.22320008946129,20.958,1,"1: Needles",1531927450.49032,334.561870967742,314.629903225806,22.9867806451613,21.0219096774194,600.025419354839,99.0853032258064,0.100024838709677,23.2779193548387,23.8982032258065,23.6660322580645,13998.3290322581,1046.83064516129,27.7805935483871,1199.99612903226,0.330001290322581,0.33000164516129,0.330001129032258,0.00999612032258065,23,17743.0677419355,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,7.62907617285337,-14.6517183835238,10.510396731739,0,19.406280952381,32.4813422320766,3.30248065004519,0,0,2,"0/2",1.86096,1.85791,1.86073,1.85351,1.85207,1.8529,1.85659,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,563.392,297.24,22.9998,23.6909,30.0003,23.7065,23.7115,14.1765,5.64968,100,23,255,21,100.897,104.528
"28",28,1531927462.8,54,"20180718 11:24:22","11:24:22",NA,1531927452.49032,0.000575721105386847,-6.17958997791493,328.907774193548,444.564585437393,44.0943248742039,32.6228555400395,0.0833891543962949,3,0.082246082517373,0.0515052916720932,215.02143651061,24.372059710762,23.7803016129033,2.95567629326178,79.5126828434304,2.27970391652251,2.8670947011202,0.675972376739277,-25.38930074756,-81.6352025419442,-5.6710641397581,102.325869081348,0,0,3,43,7,1,0,72270.9954355915,1199.99612903226,963.357401224166,0.802800424032258,0.223200067012903,20.958,1,"1: Needles",1531927452.49032,328.907774193548,307.984774193548,22.984264516129,21.0195741935484,600.025129032258,99.0854161290323,0.100003309677419,23.2755580645161,23.8961419354839,23.6644612903226,13997.3612903226,1046.82419354839,27.7781709677419,1199.99612903226,0.330001967741935,0.330001129032258,0.330001129032258,0.00999599806451613,23,17743.0709677419,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,7.1439935213108,-15.4125969355844,10.8644813565691,0,20.4823404761905,29.6851601292239,3.0100424276443,0,0,2,"0/2",1.86096,1.8579,1.86073,1.85351,1.85207,1.85289,1.85657,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,563.283,297.155,22.9998,23.6909,30.0002,23.7065,23.7125,13.9627,5.64968,100,23,255,21,100.897,104.528
"29",29,1531927464.8,56,"20180718 11:24:24","11:24:24",NA,1531927454.50323,0.000575746022607963,-6.42699123424985,323.175838709677,443.633559079211,44.0020473182073,32.0543796923747,0.0834168656579092,3,0.082273039148917,0.0515222061713686,215.021376058762,24.3696418401622,23.7778774193549,2.95524519706404,79.5158206475073,2.27946164710381,2.86667688082934,0.675783549960224,-25.3903995970112,-81.633376490328,-5.6707985276364,102.326801443787,0,0,3,43,7,1,0,72270.778436113,1199.99580645161,963.357285094494,0.802800543064516,0.223200031167742,20.958,1,"1: Needles",1531927454.50323,323.175838709677,301.377129032258,22.9817870967742,21.017,600.023064516129,99.0855774193548,0.0999923322580645,23.2731451612903,23.8937258064516,23.6620290322581,13997.1580645161,1046.82322580645,27.7760193548387,1199.99580645161,0.330002741935484,0.330000258064516,0.330001322580645,0.00999587806451613,23,17743.0741935484,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,6.65584823158645,-16.1346931035432,11.1925327905058,0,21.3952404761905,27.4742803504864,2.80165917644897,0,0,2,"0/2",1.86096,1.8579,1.86073,1.85351,1.85206,1.85288,1.85659,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,563.021,297.088,22.9998,23.6909,30.0002,23.7074,23.7126,13.6752,5.64968,100,23,245,21,100.897,104.528
