obs,time,elapsed,date,TIME,E,A,Ci,Ca,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,blfa_1,blfa_2,blfa_3,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,¦¤Pcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Heatx_setpoint,CO2_r_setpoint,H2O_r_setpoint,SS_s,SS_r,MatchH2O,MatchCO2,MatchValveR,MatchValveS
1942,1475428086,7524.4,20161002 11:08:05,1475428085,0.006464274,4.404574544,198.9967258,219.613,16.74882409,18.48402023,0.499417086,2.001435661,0.439147001,0.279273473,165.2371049,25.91770306,25.0059,3.180796222,55.57552207,1.979844581,3.562439914,1.200951641,-0.034796529,0.039062152,3.019737789,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.006410803,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428085,219.613,225.436,23.523,17.2121,600.125,83.966,0.20033,26.9203,25.0059,999.9,9993.75,0,6.93277,1000.05,0.900015,0.0999851,0,2.7025,0,7317.16,38.75,41.812,40.437,40.625,39.125,2.574123077,-0.252492304,-279.4355558,7351.798846,15,2,496.82,661.29,25.1643,27.5796,30.0001,27.5315,27.5041,16.1536,43.4123,0,25.163,210.667,17.2503,100.741,101.26,-0.031,5.465,100,100
1943,1475428088,7526.4,20161002 11:08:07,1475428087,0.006460374,4.046588483,197.2691054,216.55,16.60310632,18.22587813,0.499291472,2.000980418,0.43903781,0.279203932,165.2354526,25.91822181,25.0027,3.180189464,55.57322565,1.979681332,3.562293368,1.200508132,-0.034785341,0.039049592,3.018955133,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.005986166,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428087,216.55,221.996,23.5215,17.2126,599.954,83.9653,0.199457,26.9196,25.0027,999.9,9990.62,0,6.93277,1000.05,0.900015,0.0999851,0,2.6827,0,7306.1,38.75,41.812,40.437,40.625,39.125,2.559253846,-0.281176068,-276.2331624,7340.679231,15,2,513.04,662.085,25.161,27.5785,30,27.5315,27.5041,15.9367,43.4123,0,25.1592,205.833,17.2503,100.74,101.259,-0.031,5.465,100,100
1944,1475428090,7528.4,20161002 11:08:09,1475428089,0.006460808,3.79325746,195.1830356,213.485,16.42798656,17.9684095,0.49963778,2.001976972,0.439332057,0.279391884,165.2371648,25.91822576,24.9992,3.179525938,55.57479553,1.979702352,3.562230564,1.199823585,-0.034809835,0.039077089,3.020668482,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.005685664,0,-,0,0,0,0,0,0,1000.05,843.04263,0.84300048,0.19600096,1475428089,213.485,218.658,23.5211,17.2117,599.947,83.9666,0.200482,26.9193,24.9992,999.9,9997.5,0,6.93277,1000.05,0.900015,0.0999851,0,2.47,0,7297.57,38.75,41.812,40.437,40.625,39.125,2.543815385,-0.058762388,-279.7617094,7332.291154,15,2,494.431,661.547,25.1587,27.5783,30.0001,27.5315,27.5041,15.7149,43.4123,0,25.1592,200.667,17.2503,100.74,101.258,-0.031,5.465,100,100
1945,1475428092,7530.4,20161002 11:08:11,1475428091,0.00646486,3.746751841,192.4066369,210.465,16.19423823,17.71415167,0.500095012,2.000126511,0.439637291,0.279593792,165.2371049,25.91359105,24.9984,3.179374291,55.58042397,1.97963525,3.5617491,1.199739041,-0.03476436,0.039026039,3.017487222,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.005630506,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428091,210.465,215.571,23.5204,17.2093,600.162,83.9671,0.199634,26.917,24.9984,999.9,9984.38,0,6.93277,1000.05,0.900015,0.0999851,0,2.9045,0,7288.95,38.75,41.812,40.437,40.625,39.125,2.550957692,1.179524789,-279.4420515,7323.947692,15,2,500.939,661.36,25.1571,27.5783,30.0002,27.531,27.5041,15.5457,43.4123,0,25.1592,200.667,17.2503,100.741,101.259,-0.031,5.465,100,100
1946,1475428094,7532.4,20161002 11:08:13,1475428093,0.006462244,3.424852559,190.60073,207.473,16.04235149,17.46244514,0.499281769,2.002426142,0.439068206,0.279220127,165.2338003,25.91436731,25.0049,3.180606599,55.5889807,1.979800393,3.561497923,1.200806206,-0.034820877,0.039089485,3.021440807,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.005250329,0,-,0,0,0,0,0,0,999.734,842.7762419,0.84300048,0.19600096,1475428093,207.473,212.24,23.5222,17.2101,599.823,83.9672,0.200114,26.9158,25.0049,999.9,10000.6,0,6.93277,1000.04,0.899984,0.100016,0,2.5187,0,7277.88,38.75,41.812,40.437,40.625,39.125,2.583096154,0.314047864,-282.6365812,7312.724615,15,2,505.68,661.991,25.1561,27.5783,30.0001,27.5299,27.5041,15.3592,43.4123,0,25.2398,195.833,17.2503,100.741,101.259,-0.031,5.465,100,100
1947,1475428096,7534.5,20161002 11:08:15,1475428095,0.006465134,3.003313665,189.0028468,204.305,15.90834977,17.1963304,0.499546485,2.002469996,0.439274314,0.279353348,165.2338003,25.91161954,25.0058,3.180777259,55.59907589,1.979962108,3.561142117,1.200815151,-0.034821955,0.039090695,3.021516215,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.004748701,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428095,204.305,208.629,23.5234,17.2106,600.024,83.9698,0.200095,26.9141,25.0058,999.9,10000.6,0,6.93277,1000.05,0.900015,0.0999851,0,2.5965,0,7269.88,38.75,41.812,40.437,40.625,39.125,2.574757692,-0.097589744,-280.6670086,7304.348846,15,2,500.074,661.477,25.1718,27.5783,30,27.5292,27.5041,15.1531,43.4123,0,25.2398,190.667,17.2503,100.741,101.259,-0.031,5.465,100,100
1948,1475428098,7536.5,20161002 11:08:17,1475428097,0.00646363,2.827479434,186.6533028,201.257,15.71106897,16.94029819,0.499828055,2.000043981,0.439428537,0.279458944,165.2338003,25.90717347,25.0012,3.17990508,55.60571859,1.979744841,3.560325972,1.200160239,-0.034762332,0.039023763,3.017345357,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.004540128,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428097,201.257,205.385,23.5201,17.209,600.048,83.9728,0.199667,26.9102,25.0012,999.9,9983.12,0,6.93277,1000.05,0.900015,0.0999851,0,2.4731,0,7258.74,38.75,41.812,40.437,40.625,39.125,2.583684615,-0.206823932,-277.4317951,7293.152308,15,2,510.493,661.827,25.2041,27.5783,30,27.5292,27.5041,14.9769,43.4123,0,25.2219,190.667,17.2503,100.741,101.259,-0.031,5.465,100,100
1949,1475428100,7538.5,20161002 11:08:19,1475428099,0.00646502,2.609458253,184.4431272,198.214,15.52471063,16.6838149,0.499475772,2.002218104,0.439212961,0.279314264,165.1857786,25.90584116,25.0052,3.180663485,55.60866636,1.979686894,3.560033037,1.200976591,-0.034815762,0.039083743,3.02108309,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.004282798,0,-,0,0,0,0,0,0,999.739,842.7804569,0.84300048,0.19600096,1475428099,198.214,202.105,23.5199,17.2068,599.987,83.9704,0.200319,26.9088,25.0052,999.9,9998.75,0,6.93277,1000.05,0.900015,0.0999851,0,2.7193,0,7249.82,38.75,41.812,40.437,40.625,39.125,2.578653846,0.113135046,-283.7275214,7284.640385,15,2,503.113,661.967,25.2278,27.5783,30.0001,27.5292,27.5041,14.7528,43.4123,0,25.2219,185.667,17.2503,100.741,101.26,-0.031,5.465,100,100
1950,1475428102,7540.5,20161002 11:08:21,1475428101,0.006470127,2.490190702,181.9492713,195.215,15.31366508,16.43016818,0.500148741,2.005130077,0.439810354,0.279693719,165.2338003,25.90577647,25.0016,3.179980914,55.61083461,1.97977572,3.56005396,1.200205194,-0.034887387,0.039164148,3.026091113,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.004140039,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428101,195.215,198.968,23.5227,17.2052,600.041,83.9647,0.199776,26.9089,25.0016,999.9,10020,0,6.93277,1000.04,0.900015,0.0999851,0,2.7223,0,7241.57,38.75,41.812,40.437,40.625,39.125,2.608830769,0.484622223,-281.4382906,7276.234231,15,2,509.007,662.22,25.2318,27.5783,30.0002,27.5292,27.5037,14.5269,43.4123,0,25.2219,180.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1951,1475428104,7542.5,20161002 11:08:23,1475428103,0.006470039,2.243548331,179.9391242,192.267,15.14426977,16.18182443,0.50017965,2.00191626,0.439749886,0.279662323,165.2338003,25.9037544,25.0028,3.180208423,55.61556225,1.979874208,3.559928422,1.200334215,-0.034808342,0.039075413,3.020564095,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.003848624,0,-,0,0,0,0,0,0,999.74,842.7812999,0.84300048,0.19600096,1475428103,192.267,195.755,23.5242,17.2055,599.918,83.963,0.200296,26.9083,25.0028,999.9,9997.5,0,6.93277,999.735,0.899984,0.100016,0,2.7212,0,7227.85,38.75,41.812,40.437,40.625,39.125,2.625026923,0.508570942,-284.6382908,7264.918077,15,2,502.902,662.042,25.2298,27.5783,30.0002,27.5292,27.5025,14.3613,43.4123,0,25.2187,180.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1952,1475428106,7544.5,20161002 11:08:25,1475428105,0.006471777,1.720855504,178.875516,189.286,15.05495084,15.931143,0.500320725,2.002111853,0.43986421,0.27973581,165.2338003,25.9037023,25.0036,3.180360104,55.61749575,1.980001223,3.560033037,1.200358881,-0.03481315,0.039080811,3.020900397,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.003227459,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428105,189.286,192.232,23.5254,17.2056,599.974,83.9641,0.200302,26.9088,25.0036,999.9,9998.75,0,6.93277,1000.04,0.900015,0.0999851,0,2.1516,0,7223.5,38.75,41.812,40.437,40.625,39.125,2.626215385,0.255897446,-279.7589744,7256.610385,15,2,494.414,661.517,25.2285,27.5783,30.0001,27.5292,27.5018,14.1686,43.4123,0,25.2187,175.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1953,1475428108,7546.5,20161002 11:08:27,1475428107,0.006471119,1.383551313,177.0938702,186.242,14.9050367,15.67498548,0.500285102,2.003982128,0.439885795,0.279745277,165.2354526,25.90480571,25.003,3.180246343,55.61928876,1.980065055,3.560033037,1.200181288,-0.034859143,0.039132442,3.024116622,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.002827323,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428107,186.242,188.831,23.5261,17.2066,599.941,83.9646,0.200011,26.9088,25.003,999.9,10011.9,0,6.93277,1000.04,0.900015,0.0999851,0,2.6638,0,7214.82,38.75,41.812,40.437,40.625,39.125,2.569507692,-0.185039306,-275.0071795,7248.366923,15,2,492.935,661.54,25.2268,27.5783,30,27.5292,27.5018,13.9411,43.4123,0,25.2155,170.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1954,1475428110,7548.5,20161002 11:08:29,1475428109,0.006471372,1.199909737,174.735126,183.165,14.70653523,15.41603332,0.500278785,2.002123658,0.439832064,0.279714986,165.2338003,25.90335683,25.0036,3.180360104,55.61863963,1.97998376,3.559928422,1.200376344,-0.034813441,0.039081137,3.020920696,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.002610326,0,-,0,0,0,0,0,0,999.729,842.7720269,0.84300048,0.19600096,1475428109,183.165,185.55,23.5251,17.2066,600.06,83.9648,0.199933,26.9083,25.0036,999.9,9998.75,0,6.93277,1000.03,0.900015,0.0999851,0,2.655,0,7203.84,38.75,41.812,40.437,40.625,39.125,2.578980769,-0.513589735,-273.9709404,7237.408846,15,2,493.406,661.26,25.2249,27.5778,30,27.5292,27.5018,13.7708,43.4123,0,25.2155,170.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1955,1475428112,7550.5,20161002 11:08:31,1475428111,0.006470994,0.843366552,173.0030377,180.101,14.56089202,15.15829576,0.500367892,2.003190421,0.439929077,0.279775178,165.2338003,25.90397905,25.0017,3.179999872,55.61751002,1.979943547,3.559928422,1.200056325,-0.03483967,0.039110582,3.022755058,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.002186588,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428111,180.101,182.11,23.5244,17.205,599.94,83.9655,0.200028,26.9083,25.0017,999.9,10006.2,0,6.93277,1000.03,0.900015,0.0999851,0,2.6101,0,7196.39,38.75,41.812,40.437,40.625,39.125,2.583953846,-0.691726486,-267.9958975,7229.238462,15,2,498.294,661.424,25.2223,27.5766,30.0001,27.5292,27.5018,13.5292,43.4123,0,25.2155,165.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1956,1475428114,7552.5,20161002 11:08:33,1475428113,0.006472788,0.585144139,170.9181029,177.036,14.38576156,14.9006901,0.500151323,2.006425574,0.439846304,0.279713869,165.2338003,25.90588215,25.0049,3.180606599,55.61455518,1.979966357,3.560158578,1.200640242,-0.034919274,0.039199944,3.028319773,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.001880286,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428113,177.036,178.767,23.5241,17.2038,600.021,83.9677,0.199871,26.9094,25.0049,999.9,10028.8,0,6.93277,1000.03,0.900015,0.0999851,0,2.4843,0,7188.34,38.75,41.812,40.437,40.625,39.125,2.588476923,-0.707788027,-263.0338462,7221.086923,15,2,498.008,661.284,25.2197,27.576,30.0001,27.5292,27.5018,13.3141,43.4123,0,25.2124,160.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1957,1475428116,7554.5,20161002 11:08:35,1475428115,0.00647432,0.425887517,168.4876944,173.97,14.18141278,14.64285205,0.500683306,2.000686868,0.440107229,0.279896459,165.232148,25.9027042,25.003,3.180246343,55.61586256,1.980012902,3.560158578,1.200233441,-0.034778127,0.039041495,3.018450484,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.001691377,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428115,173.97,175.522,23.5243,17.2032,600.087,83.9689,0.199934,26.9094,25.003,999.9,9988.12,0,6.93277,1000.04,0.900015,0.0999851,0,2.6988,0,7177.6,38.75,41.812,40.437,40.625,39.125,2.572473077,-0.497623925,-264.3767523,7210.554615,15,2,500.712,661.448,25.2175,27.576,30.0001,27.5292,27.5018,13.1857,43.4123,0,25.2124,160.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1958,1475428118,7556.5,20161002 11:08:37,1475428117,0.006474544,0.167105921,166.4393853,170.937,14.00881542,14.38736918,0.500872569,2.000573727,0.440250657,0.279989522,165.1844568,25.90107016,25.0012,3.17990508,55.62010829,1.980036044,3.559928422,1.199869037,-0.034775347,0.039038374,3.018255986,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.001384426,0,-,0,0,0,0,0,0,1000.03,843.024927,0.842999637,0.195999125,1475428117,170.937,172.211,23.5249,17.2019,599.927,83.9674,0.200271,26.9083,25.0012,999.9,9987.5,0,6.93277,1000.04,0.900015,0.0999851,0,2.5602,0,7169.61,38.75,41.75,40.437,40.625,39.125,2.569476923,0.401278643,-264.2864958,7202.432308,15,2,497.939,661.634,25.2156,27.576,30,27.5292,27.5018,12.9565,43.4123,0,25.2096,155.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1959,1475428120,7558.5,20161002 11:08:39,1475428119,0.006477229,-0.026606235,164.1761626,167.924,13.81796307,14.13340154,0.500638173,2.000987162,0.44008023,0.279878268,165.2354526,25.89859158,25.0058,3.180777259,55.62551559,1.979984148,3.55948907,1.200793112,-0.034785507,0.039049778,3.018966725,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.001154621,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428119,167.924,168.985,23.5249,17.2005,600.043,83.9657,0.199765,26.9062,25.0058,999.9,9990.62,0,6.93277,1000.04,0.900015,0.0999851,0,2.8784,0,7161.71,38.75,41.812,40.437,40.625,39.125,2.550384615,0.672020526,-267.5374359,7194.685769,15,2,502.549,661.447,25.2138,27.576,30,27.5281,27.5018,12.73,43.4123,0,25.2096,150.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1960,1475428122,7560.5,20161002 11:08:41,1475428121,0.006475634,-0.260103295,162.0702942,164.924,13.64060125,13.88078261,0.50061186,2.000789553,0.440054662,0.279862204,165.2354526,25.89788934,25.0046,3.180549714,55.62965724,1.979991918,3.559238033,1.200557796,-0.034780651,0.039044327,3.01862701,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.00087766,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428121,164.924,165.732,23.5252,17.201,599.914,83.9644,0.200322,26.905,25.0046,999.9,9989.38,0,6.93277,999.725,0.899984,0.100016,0,2.522,0,7148.56,38.75,41.812,40.437,40.625,39.125,2.563369231,0.475979496,-267.055043,7183.948462,15,2,496.527,661.564,25.2115,27.576,30.0001,27.5269,27.5018,12.5576,43.4123,0,25.2096,150.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1961,1475428124,7562.5,20161002 11:08:43,1475428123,0.006476851,-0.627615375,160.4215432,161.908,13.5018402,13.62694748,0.500675186,2.008838097,0.440315147,0.280011366,165.2355125,25.8998852,25.0022,3.180094667,55.63431349,1.980017991,3.558987011,1.200076676,-0.034978693,0.039266647,3.03247115,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.00044172,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428123,161.908,162.329,23.5255,17.2016,600.055,83.9649,0.199857,26.9038,25.0022,999.9,10046.2,0,6.93277,1000.05,0.900015,0.0999851,0,2.4688,0,7143.89,38.75,41.75,40.437,40.625,39.125,2.576192308,-0.170078624,-263.7593163,7175.991538,15,2,496.781,661.377,25.2096,27.576,30.0001,27.5268,27.5018,12.3148,43.4123,0,25.205,145.667,17.2503,100.742,101.261,-0.031,5.465,100,100
1962,1475428126,7564.5,20161002 11:08:45,1475428125,0.006476938,-0.883045793,158.3585103,158.874,13.32841996,13.37180672,0.50066691,2.003655255,0.440172722,0.279931676,165.2338003,25.89689356,25.0052,3.180663485,55.64048147,1.980167677,3.558861506,1.200495808,-0.034851103,0.039123416,3.023554453,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.00013873,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428125,158.874,159.02,23.5269,17.2011,599.882,83.9662,0.199911,26.9032,25.0052,999.9,10009.4,0,6.93277,1000.04,0.900015,0.0999851,0,2.9596,0,7136.23,38.75,41.812,40.437,40.625,39.125,2.580296154,-0.094786312,-262.7264957,7168.272692,15,2,504.235,661.728,25.2078,27.576,30.0001,27.5268,27.5018,12.1481,43.4123,0,25.205,140.667,17.2503,100.741,101.26,-0.031,5.465,100,100
1963,1475428128,7566.5,20161002 11:08:47,1475428127,0.00648036,-1.072890793,156.0592594,155.837,13.13525973,13.11655251,0.501465197,1.998903245,0.440664809,0.280261506,165.2354526,25.89288345,25.002,3.180056749,55.64420005,1.980230182,3.558736005,1.199826567,-0.034734313,0.03899231,3.01538467,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-8.65E-05,0,-,0,0,0,0,0,0,999.744,842.7846719,0.84300048,0.19600096,1475428127,155.837,155.774,23.527,17.2002,600.104,83.9682,0.20021,26.9026,25.002,999.9,9975.62,0,6.93277,999.735,0.899984,0.100016,0,2.3536,0,7123.78,38.75,41.812,40.437,40.625,39.125,2.569838462,-0.321750419,-261.2109404,7157.686923,15,2,491.677,660.907,25.2055,27.576,30.0001,27.5268,27.5014,11.9696,43.4123,0,25.2018,140.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1964,1475428130,7568.5,20161002 11:08:49,1475428129,0.006479442,-1.446232835,154.4272393,152.819,12.99761212,12.86225213,0.501494551,2.002691833,0.440787692,0.280331843,165.2338003,25.89283043,24.9986,3.179412202,55.6477278,1.980111307,3.558296781,1.199300895,-0.03482741,0.039096818,3.021897671,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.000529318,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428129,152.819,152.363,23.5261,17.1998,600.067,83.967,0.199577,26.9005,24.9986,999.9,10002.5,0,6.93277,1000.03,0.900015,0.0999851,0,2.6691,0,7119.2,38.75,41.812,40.437,40.625,39.125,2.591284615,0.109148728,-255.9282052,7150.01,15,2,504.747,661.29,25.2036,27.576,30,27.5268,27.5003,11.7423,43.4123,0,25.2018,135.667,17.2503,100.743,101.26,-0.031,5.465,100,100
1965,1475428132,7570.5,20161002 11:08:51,1475428131,0.006480003,-1.620592804,152.093834,149.801,12.80101876,12.60804176,0.501178814,2.004510848,0.440591378,0.280200452,165.232148,25.89273513,25.0019,3.18003779,55.65033658,1.980122665,3.558150384,1.199915125,-0.03487215,0.039147043,3.025025988,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.00073615,0,-,0,0,0,0,0,0,1000.03,843.024927,0.842999637,0.195999125,1475428131,149.801,149.151,23.5266,17.1979,599.891,83.9649,0.200371,26.8998,25.0019,999.9,10015.6,0,6.93277,1000.03,0.900015,0.0999851,0,2.4986,0,7112.05,38.75,41.812,40.437,40.625,39.125,2.597953846,0.169723085,-250.314188,7142.430385,15,2,495.8,661.7,25.202,27.576,30.0001,27.5268,27.4995,11.5116,43.4123,0,25.2018,130.667,17.2503,100.743,101.26,-0.031,5.465,100,100
1966,1475428134,7572.5,20161002 11:08:53,1475428133,0.006485108,-1.771115229,149.6870169,146.799,12.59838427,12.35531479,0.501577291,2.003178611,0.440864544,0.280380387,165.232148,25.88974772,25.003,3.180246343,55.65239871,1.980137845,3.558045818,1.200108498,-0.03483938,0.039110256,3.022734747,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.000914691,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428133,146.799,145.98,23.5269,17.1952,600.079,83.9648,0.200043,26.8993,25.003,999.9,10006.2,0,6.93277,1000.04,0.900015,0.0999851,0,2.3081,0,7102.27,38.75,41.812,40.375,40.625,39.125,2.588676923,-0.282427341,-246.6560685,7132.501154,15,2,492.458,661.185,25.2006,27.576,30.0001,27.5268,27.4995,11.3407,43.4123,0,25.201,130.667,17.2503,100.742,101.259,-0.031,5.465,100,100
1967,1475428136,7574.5,20161002 11:08:55,1475428135,0.006480748,-2.198529275,148.2904365,143.822,12.48073913,12.10465696,0.501194422,2.002721126,0.440556293,0.280182069,165.1854482,25.8896559,25.0029,3.180227383,55.65483171,1.980096385,3.557815781,1.200130998,-0.03482813,0.039097627,3.021948043,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.001422129,0,-,0,0,0,0,0,0,999.728,842.7711839,0.84300048,0.19600096,1475428135,143.822,142.555,23.5266,17.1956,599.742,83.9637,0.200454,26.8982,25.0029,999.9,10003.1,0,6.93277,1000.03,0.900015,0.0999851,0,2.6521,0,7095.38,38.75,41.75,40.437,40.625,39.125,2.563896154,-0.090731618,-246.3360684,7124.924231,15,2,489.904,661.583,25.2,27.575,30,27.5268,27.4995,11.1445,43.4123,0,25.201,125.667,17.2503,100.742,101.259,-0.031,5.465,100,100
1968,1475428138,7576.5,20161002 11:08:57,1475428137,0.006485094,-2.341657675,145.8520087,140.819,12.2754113,11.85181582,0.501996218,2.001845309,0.441153299,0.280570425,165.232148,25.88624291,24.9986,3.179412202,55.66097834,1.980105566,3.557439386,1.199306637,-0.034806598,0.039073455,3.020442102,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.00159148,0,-,0,0,0,0,0,0,1000.03,843.024927,0.842999637,0.195999125,1475428137,140.819,139.391,23.5269,17.1963,600.182,83.964,0.199471,26.8964,24.9986,999.9,9996.88,0,6.93277,1000.03,0.900015,0.0999851,0,2.5166,0,7088.39,38.75,41.75,40.437,40.625,39.125,2.565319231,-0.206827345,-243.1005128,7117.733462,15,2,496.274,661.117,25.1996,27.5739,30,27.5268,27.4995,10.9038,43.4123,0,25.1988,120.667,17.2503,100.743,101.259,-0.031,5.465,100,100
1969,1475428140,7578.5,20161002 11:08:59,1475428139,0.006487254,-2.689791943,144.1724108,137.851,12.13403855,11.6020072,0.50253394,1.99875638,0.441487028,0.280793846,165.232148,25.88293511,24.9961,3.178938344,55.66546877,1.980137278,3.557209384,1.198801066,-0.034730707,0.038988261,3.015132262,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.002004439,0,-,0,0,0,0,0,0,1000.03,843.024927,0.842999637,0.195999125,1475428139,137.851,136.056,23.5273,17.1945,600.173,83.9647,0.198688,26.8953,24.9961,999.9,9975,0,6.93277,1000.04,0.900015,0.0999851,0,2.3545,0,7079.25,38.75,41.812,40.437,40.625,39.125,2.579057692,-0.420386323,-237.3723079,7108.134615,15,2,533.66,662.029,25.1993,27.5737,30,27.5268,27.4995,10.7318,43.4123,0,25.1988,120.667,17.2503,100.743,101.259,-0.031,5.465,100,100
1970,1475428142,7580.5,20161002 11:09:01,1475428141,0.006486255,-3.338719456,143.5000752,134.809,12.07774209,11.34625422,0.501595557,1.997240101,0.440721498,0.280302217,165.232148,25.88200995,25.0074,3.181080675,55.67397221,1.98036992,3.557083933,1.200710754,-0.034693483,0.038946473,3.012526632,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,-0.002774172,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428141,134.809,132.344,23.5295,17.1941,599.833,83.9641,0.201306,26.8947,25.0074,999.9,9964.38,0,6.93277,999.736,0.899984,0.100016,0,2.5452,0,7070.85,38.75,41.75,40.437,40.625,39.125,2.576734615,-0.214376069,-232.9264957,7100.99,15,2,497.045,661.445,25.1987,27.5737,30,27.5268,27.4995,10.4869,43.4123,0,25.1988,115.667,17.2503,100.742,101.259,-0.031,5.465,100,100
